iter	Passed	Remaining
970	40174	580433
971	40217	580424
972	40260	580400
973	40302	580377
974	40343	580319
975	40386	580306
976	40428	580275
977	40464	580162
978	40506	580119
979	40555	580189
980	40597	580160
981	40641	580154
982	40683	580120
983	40725	580088
984	40763	580000
985	40805	579969
986	40846	579926
987	40887	579881
988	40931	579863
989	40968	579760
990	41005	579659
991	41045	579607
992	41083	579518
993	41125	579487
994	41167	579451
995	41210	579428
996	41251	579382
997	41293	579351
998	41336	579335
999	41373	579234
1000	41415	579191
1001	41455	579137
1002	41496	579088
1003	41537	579048
1004	41579	579014
1005	41621	578982
1006	41664	578953
1007	41703	578887
1008	41745	578857
1009	41788	578831
1010	41830	578795
1011	41878	578849
1012	41920	578820
1013	41964	578816
1014	42007	578787
1015	42047	578738
1016	42089	578706
1017	42132	578685
1018	42176	578669
1019	42221	578684
1020	42262	578636
1021	42305	578622
1022	42349	578607
1023	42391	578581
1024	42431	578523
1025	42475	578513
1026	42519	578501
1027	42558	578434
1028	42598	578373
1029	42640	578338
1030	42684	578335
1031	42727	578310
1032	42769	578275
1033	42813	578276
1034	42856	578253
1035	42898	578215
1036	42939	578168
1037	42981	578141
1038	43024	578121
1039	43067	578092
1040	43108	578047
1041	43150	578022
1042	43190	577957
1043	43236	577976
1044	43279	577954
1045	43317	577873
1046	43358	577818
1047	43400	577793
1048	43441	577743
1049	43483	577713
1050	43526	577683
1051	43567	577637
1052	43610	577619
1053	43652	577594
1054	43694	577558
1055	43736	577524
1056	43777	577467
1057	43819	577445
1058	43861	577404
1059	43902	577361
1060	43943	577313
1061	43985	577274
1062	44026	577233
1063	44069	577209
1064	44109	577144
1065	44151	577120
1066	44193	577082
1067	44232	577014
1068	44273	576965
1069	44316	576941
1070	44356	576877
1071	44394	576801
1072	44434	576738
1073	44476	576701
1074	44518	576664
1075	44560	576629
1076	44601	576586
1077	44643	576549
1078	44685	576523
1079	44725	576467
1080	44766	576418
1081	44807	576371
1082	44846	576299
1083	44889	576269
1084	44931	576238
1085	44973	576203
1086	45021	576249
1087	45065	576244
1088	45108	576221
1089	45151	576199
1090	45192	576151
1091	45232	576097
1092	45272	576028
1093	45312	575973
1094	45354	575939
1095	45397	575918
1096	45441	575905
1097	45481	575845
1098	45526	575851
1099	45568	575819
1100	45611	575794
1101	45653	575763
1102	45696	575738
1103	45738	575708
1104	45781	575690
1105	45822	575645
1106	45864	575602
1107	45904	575547
1108	45945	575504
1109	45986	575446
1110	46027	575408
1111	46071	575394
1112	46111	575342
1113	46149	575253
1114	46193	575242
1115	46236	575227
1116	46282	575238
1117	46323	575196
1118	46366	575162
1119	46410	575160
1120	46452	575123
1121	46494	575085
1122	46536	575060
1123	46579	575032
1124	46620	574987
1125	46661	574943
1126	46700	574864
1127	46742	574836
1128	46785	574811
1129	46829	574795
1130	46867	574721
1131	46908	574676
1132	46950	574633
1133	46992	574601
1134	47031	574525
1135	47073	574496
1136	47115	574462
1137	47158	574438
1138	47197	574367
1139	47236	574290
1140	47278	574258
1141	47320	574225
1142	47360	574170
1143	47402	574129
1144	47446	574124
1145	47490	574113
1146	47530	574053
1147	47575	574060
1148	47617	574022
1149	47661	574006
1150	47704	573986
1151	47746	573956
1152	47788	573918
1153	47830	573888
1154	47875	573886
1155	47913	573800
1156	47952	573728
1157	47993	573688
1158	48035	573647
1159	48077	573610
1160	48114	573525
1161	48159	573518
1162	48200	573473
1163	48244	573468
1164	48287	573443
1165	48329	573409
1166	48374	573410
1167	48416	573367
1168	48457	573322
1169	48500	573304
1170	48543	573274
1171	48585	573244
1172	48627	573203
1173	48669	573171
1174	48710	573125
1175	48753	573102
1176	48796	573082
1177	48838	573046
1178	48879	572996
1179	48920	572945
1180	48961	572907
1181	49003	572863
1182	49042	572797
1183	49084	572761
1184	49124	572707
1185	49164	572642
1186	49208	572629
1187	49249	572583
1188	49287	572511
1189	49331	572499
1190	49373	572460
1191	49415	572423
1192	49457	572384
1193	49500	572361
1194	49542	572328
1195	49582	572267
1196	49624	572234
1197	49663	572168
1198	49706	572140
1199	49748	572111
1200	49791	572080
1201	49833	572046
1202	49875	572010
1203	49915	571954
1204	49955	571895
1205	49997	571859
1206	50038	571813
1207	50079	571773
1208	50121	571735
1209	50164	571706
1210	50206	571669
1211	50247	571627
1212	50289	571588
1213	50329	571529
1214	50371	571500
1215	50412	571457
1216	50455	571422
1217	50497	571390
1218	50536	571325
1219	50578	571285
1220	50617	571221
1221	50659	571181
1222	50701	571149
1223	50743	571110
1224	50782	571039
1225	50823	570999
1226	50862	570929
1227	50906	570916
1228	50948	570879
1229	50991	570854
1230	51032	570805
1231	51071	570739
1232	51113	570700
1233	51155	570675
1234	51198	570642
1235	51240	570605
1236	51281	570568
1237	51327	570577
1238	51365	570492
1239	51406	570448
1240	51450	570437
1241	51493	570408
1242	51532	570341
1243	51574	570301
1244	51615	570261
1245	51660	570250
1246	51702	570220
1247	51740	570144
1248	51782	570107
1249	51824	570071
1250	51867	570045
1251	51910	570024
1252	51954	570007
1253	51995	569960
1254	52037	569924
1255	52077	569870
1256	52119	569834
1257	52161	569792
1258	52204	569766
1259	52245	569721
1260	52289	569707
1261	52331	569672
1262	52373	569639
1263	52415	569602
1264	52457	569573
1265	52496	569498
1266	52539	569478
1267	52580	569427
1268	52621	569381
1269	52662	569340
1270	52702	569274
1271	52743	569232
1272	52784	569185
1273	52826	569153
1274	52863	569063
1275	52904	569017
1276	52945	568972
1277	52987	568935
1278	53030	568904
1279	53072	568874
1280	53114	568830
1281	53156	568799
1282	53198	568763
1283	53240	568727
1284	53281	568678
1285	53322	568638
1286	53362	568580
1287	53403	568535
1288	53450	568553
1289	53494	568538
1290	53540	568536
1291	53585	568534
1292	53626	568488
1293	53670	568479
1294	53712	568445
1295	53758	568444
1296	53804	568453
1297	53849	568451
1298	53896	568465
1299	53941	568459
1300	53988	568472
1301	54026	568398
1302	54069	568374
1303	54111	568338
1304	54153	568300
1305	54195	568269
1306	54241	568269
1307	54284	568246
1308	54324	568186
1309	54365	568138
1310	54405	568080
1311	54446	568033
1312	54490	568016
1313	54532	567982
1314	54574	567946
1315	54616	567914
1316	54658	567875
1317	54694	567775
1318	54735	567731
1319	54777	567689
1320	54817	567641
1321	54854	567548
1322	54896	567508
1323	54937	567465
1324	54980	567438
1325	55021	567398
1326	55062	567349
1327	55104	567307
1328	55146	567275
1329	55197	567329
1330	55254	567449
1331	55298	567427
1332	55341	567409
1333	55382	567362
1334	55424	567319
1335	55486	567493
1336	55533	567503
1337	55576	567473
1338	55619	567450
1339	55660	567406
1340	55704	567388
1341	55747	567358
1342	55789	567321
1343	55833	567312
1344	55878	567306
1345	55922	567283
1346	55968	567293
1347	56017	567321
1348	56065	567342
1349	56112	567363
1350	56160	567382
1351	56206	567389
1352	56250	567368
1353	56291	567323
1354	56334	567294
1355	56379	567283
1356	56421	567250
1357	56463	567215
1358	56506	567183
1359	56549	567155
1360	56590	567111
1361	56633	567080
1362	56681	567109
1363	56731	567145
1364	56782	567196
1365	56832	567241
1366	56881	567273
1367	56926	567270
1368	56968	567229
1369	57010	567189
1370	57050	567138
1371	57091	567087
1372	57136	567080
1373	57180	567060
1374	57222	567027
1375	57266	567000
1376	57307	566960
1377	57349	566919
1378	57390	566876
1379	57432	566834
1380	57475	566804
1381	57515	566751
1382	57556	566701
1383	57597	566652
1384	57639	566613
1385	57681	566572
1386	57723	566535
1387	57765	566497
1388	57806	566458
1389	57848	566419
1390	57889	566368
1391	57931	566333
1392	57973	566291
1393	58015	566257
1394	58059	566238
1395	58099	566183
1396	58140	566128
1397	58181	566079
1398	58222	566035
1399	58259	565947
1400	58298	565882
1401	58340	565842
1402	58384	565827
1403	58426	565790
1404	58469	565758
1405	58514	565750
1406	58562	565774
1407	58611	565798
1408	58660	565826
1409	58708	565852
1410	58757	565881
1411	58806	565904
1412	58848	565867
1413	58890	565835
1414	58939	565862
1415	58988	565888
1416	59036	565911
1417	59086	565947
1418	59135	565972
1419	59182	565988
1420	59230	566002
1421	59273	565972
1422	59315	565936
1423	59362	565947
1424	59412	565980
1425	59461	566012
1426	59510	566038
1427	59559	566066
1428	59608	566097
1429	59655	566105
1430	59697	566064
1431	59740	566032
1432	59780	565974
1433	59820	565918
1434	59862	565878
1435	59905	565846
1436	59945	565790
1437	59986	565746
1438	60029	565710
1439	60071	565671
1440	60113	565633
1441	60156	565600
1442	60197	565557
1443	60240	565522
1444	60281	565479
1445	60322	565433
1446	60363	565379
1447	60404	565335
1448	60447	565304
1449	60489	565263
1450	60531	565226
1451	60573	565183
1452	60614	565137
1453	60655	565085
1454	60696	565040
1455	60740	565019
1456	60787	565027
1457	60829	564989
1458	60871	564949
1459	60916	564933
1460	60956	564882
1461	60997	564832
1462	61038	564780
1463	61080	564741
1464	61120	564688
1465	61161	564642
1466	61201	564576
1467	61243	564540
1468	61284	564497
1469	61326	564450
1470	61366	564399
1471	61407	564348
1472	61451	564328
1473	61493	564286
1474	61531	564214
1475	61574	564178
1476	61615	564136
1477	61656	564087
1478	61698	564044
1479	61739	564000
1480	61781	563959
1481	61822	563909
1482	61865	563877
1483	61906	563833
1484	61947	563782
1485	61987	563731
1486	62028	563678
1487	62069	563631
1488	62111	563587
1489	62150	563521
1490	62192	563488
1491	62236	563461
1492	62277	563418
1493	62317	563358
1494	62359	563318
1495	62401	563278
1496	62442	563232
1497	62484	563196
1498	62526	563155
1499	62568	563114
1500	62609	563070
1501	62651	563028
1502	62689	562958
1503	62730	562909
1504	62773	562878
1505	62814	562826
1506	62856	562784
1507	62897	562744
1508	62939	562703
1509	62981	562664
1510	63022	562613
1511	63062	562559
1512	63104	562516
1513	63145	562473
1514	63186	562422
1515	63228	562382
1516	63270	562342
1517	63312	562303
1518	63353	562254
1519	63395	562219
1520	63437	562179
1521	63481	562153
1522	63523	562114
1523	63565	562076
1524	63607	562036
1525	63643	561947
1526	63685	561905
1527	63728	561876
1528	63769	561826
1529	63809	561777
1530	63851	561733
1531	63893	561695
1532	63935	561652
1533	63975	561600
1534	64016	561549
1535	64057	561507
1536	64099	561469
1537	64141	561423
1538	64181	561373
1539	64223	561325
1540	64263	561276
1541	64305	561235
1542	64346	561187
1543	64388	561145
1544	64430	561105
1545	64471	561059
1546	64512	561016
1547	64554	560976
1548	64596	560932
1549	64636	560875
1550	64678	560839
1551	64719	560792
1552	64761	560751
1553	64803	560712
1554	64847	560689
1555	64889	560653
1556	64930	560607
1557	64972	560563
1558	65013	560515
1559	65055	560475
1560	65096	560429
1561	65137	560385
1562	65179	560339
1563	65219	560290
1564	65261	560247
1565	65303	560204
1566	65344	560159
1567	65384	560102
1568	65425	560055
1569	65466	560009
1570	65508	559972
1571	65551	559939
1572	65593	559902
1573	65634	559855
1574	65677	559818
1575	65718	559774
1576	65760	559732
1577	65800	559676
1578	65840	559625
1579	65882	559581
1580	65923	559538
1581	65966	559503
1582	66006	559453
1583	66049	559415
1584	66090	559371
1585	66132	559335
1586	66176	559310
1587	66219	559275
1588	66265	559275
1589	66312	559276
1590	66355	559248
1591	66397	559205
1592	66440	559175
1593	66485	559162
1594	66529	559141
1595	66572	559105
1596	66614	559071
1597	66658	559042
1598	66701	559020
1599	66745	558990
1600	66788	558965
1601	66830	558927
1602	66873	558888
1603	66915	558853
1604	66956	558801
1605	67000	558786
1606	67043	558751
1607	67085	558715
1608	67128	558681
1609	67171	558648
1610	67214	558619
1611	67257	558586
1612	67299	558546
1613	67340	558504
1614	67382	558461
1615	67425	558430
1616	67469	558409
1617	67510	558362
1618	67550	558301
1619	67591	558259
1620	67634	558220
1621	67676	558181
1622	67725	558200
1623	67767	558164
1624	67806	558101
1625	67848	558062
1626	67890	558020
1627	67930	557963
1628	67973	557930
1629	68014	557888
1630	68058	557859
1631	68099	557817
1632	68140	557770
1633	68183	557736
1634	68224	557687
1635	68266	557646
1636	68306	557596
1637	68351	557576
1638	68393	557537
1639	68435	557502
1640	68475	557446
1641	68518	557409
1642	68558	557358
1643	68601	557325
1644	68644	557292
1645	68686	557251
1646	68728	557214
1647	68771	557180
1648	68813	557141
1649	68854	557096
1650	68896	557057
1651	68939	557020
1652	68981	556984
1653	69024	556956
1654	69066	556910
1655	69108	556871
1656	69150	556831
1657	69191	556788
1658	69233	556746
1659	69275	556707
1660	69316	556664
1661	69358	556618
